,lat,lon,timestamp,amenity,tags,name,weight,vancouver
9218,49.2685474,-123.0694037,2017-12-13T05:29:45.000-08:00,cafe,"{'opening_hours': 'Mo-Fr 06:00-07:00; Sa 06:30-07:00; Su 07:00-07:00', 'toilets:wheelchair': 'no', 'wheelchair': 'yes', 'cuisine': 'coffee_shop'}",Continental Coffee,5,True
9219,49.2684563,-123.0694073,2017-10-06T21:50:51.000-07:00,restaurant,{'cuisine': 'italian'},Falconetti's,5,True
9220,49.245058,-123.0653916,2012-10-03T17:40:48.000-07:00,restaurant,{'cuisine': 'vietnamese'},Pho Duy Vietnamese Restaurant,5,True
9221,49.2875394,-123.1200147,2019-07-14T20:19:12.000-07:00,cafe,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}",Starbucks,5,True
9222,49.23238,-123.065304,2018-02-05T21:24:49.000-08:00,restaurant,"{'cuisine': 'chinese', 'addr:housenumber': '5728', 'addr:street': 'Victoria Drive', 'phone': '+1-604-323-1918'}",Jun Yuan Restaurant,5,True
9226,49.2235545,-123.065972,2018-11-07T06:19:19.000-08:00,pharmacy,"{'addr:province': 'BC', 'addr:housenumber': '6689', 'dispensing': 'yes', 'addr:street': 'Victoria Drive', 'healthcare': 'pharmacy', 'addr:city': 'Vancouver'}",MJ's Natural Pharmacy,0,True
9227,49.2211578,-123.0660377,2018-11-07T06:19:19.000-08:00,restaurant,"{'addr:province': 'BC', 'addr:housenumber': '6929', 'addr:street': 'Victoria Drive', 'addr:city': 'Vancouver'}",Katei Sushi,5,True
9253,49.3058248,-123.0335451,2018-11-07T08:23:21.000-08:00,bank,"{'addr:province': 'BC', 'addr:housenumber': '1460', 'addr:street': 'Main Street', 'addr:city': 'North Vancouver'}",BMO Bank of Montreal,2,True
9254,49.305542,-123.0300905,2019-07-17T18:32:17.000-07:00,restaurant,"{'addr:housenumber': '1571', 'phone': '+1-604-971-1000', 'cuisine': 'coffee_shop;ice_cream;sandwich', 'addr:street': 'Oxford Street', 'addr:postcode': 'V7J 1E6', 'addr:city': 'North Vancouver'}",Stuffies Pastries Cafe,5,True
9255,49.3065294,-123.0357764,2018-11-07T08:23:21.000-08:00,bank,"{'addr:province': 'BC', 'addr:housenumber': '1370', 'addr:street': 'Main Street', 'addr:city': 'North Vancouver'}",Vancity,2,True
9257,49.2807258,-123.1185785,2019-07-22T21:31:12.000-07:00,cafe,"{'addr:housenumber': '579', 'outdoor_seating': 'no', 'addr:street': 'Robson Street'}",Buro,5,True
9262,49.2344728,-123.1609023,2012-03-23T05:38:00.000-07:00,doctors,{},Dr. Timothy W.T. Kam Inc.,0,True
9263,49.2487273,-123.1252465,2019-07-05T03:54:32.000-07:00,bank,"{'opening_hours': 'Mo-We 09:00-18:00; Th,Fr 09:00-20:00; Sa 09:00-16:00', 'addr:housenumber': '900', 'addr:street': 'West King Edward Avenue', 'atm': 'yes'}",TD Canada Trust,2,True
9264,49.249462,-123.1278092,2012-03-23T06:11:17.000-07:00,doctors,{},Westcoast Women's Clinic,0,True
9265,49.2440731,-123.1081771,2018-08-22T06:40:17.000-07:00,library,"{'addr:province': 'BC', 'wheelchair': 'yes', 'addr:housenumber': '4575', 'website': 'https://www.vpl.ca/location/terry-salman-branch', 'phone': '+1-604-665-3964', 'opening_hours': 'Mo-Fr 09:00-21:00; Sa-Su 09:00-18:00', 'addr:street': 'Clancy Loranger Way', 'addr:postcode': 'V5Y 2M4', 'operator': 'Vancouver Public Library', 'addr:city': 'Vancouver'}",VPL Terry Salman Branch,1,True
9268,49.3099424,-123.0822109,2012-03-26T18:47:22.000-07:00,fast_food,"{'source:location': 'gps', 'cuisine': 'burger', 'source': 'survey'}",Dex Burgerbar,5,True
9269,49.2873965,-123.1143665,2016-07-26T13:49:26.000-07:00,fast_food,"{'source:location': 'extrapolation', 'cuisine': 'burger', 'source:name': 'receipt', 'source': 'survey', 'brand': ""McDonald's""}",McDonald's Waterfront,5,True
9271,49.284463099999996,-123.1134341,2015-09-24T04:02:23.000-07:00,cafe,"{'source:location': 'extrapolation', 'addr:housenumber': '433', 'addr:street': 'Seymour Street', 'source': 'survey', 'brand': 'Starbucks'}",Starbucks,5,True
9272,49.2890568,-123.1146229,2012-03-26T18:47:23.000-07:00,fast_food,"{'source:location': 'extrapolation', 'source': 'survey', 'brand': 'Subway'}",Subway,5,True
9273,49.2850471,-123.1120652,2019-03-19T01:51:27.000-07:00,cafe,"{'source:location': 'gps', 'website': 'https://www.timhortons.com/', 'internet_access': 'wlan', 'cuisine': 'coffee_shop', 'source': 'survey', 'operator': 'Restaurant Brands International Inc.'}",Tim Hortons,5,True
9286,49.2079075,-123.1403014,2012-12-04T22:55:21.000-08:00,restaurant,"{'wheelchair': 'yes', 'cuisine': 'japanese'}",Ikura,5,True
9287,49.2083628,-123.1408192,2012-12-04T22:56:11.000-08:00,bank,{'wheelchair': 'yes'},Vancity,2,True
9300,49.2626661,-123.0569099,2013-06-09T06:36:55.000-07:00,restaurant,"{'cuisine': 'diner', 'addr:housenumber': '2451', 'addr:street': 'Nanaimo Street', 'addr:postcode': 'V5N 5E5', 'addr:city': 'Vancouver'}",Bon's Off Broadway,5,True
9301,49.2879481,-123.1238127,2016-07-12T23:23:12.000-07:00,restaurant,"{'addr:housenumber': '570', 'smoking': 'no', 'cuisine': 'sushi', 'addr:street': 'Bute Street', 'source': 'survey', 'takeaway': 'yes', 'capacity': '30'}",SushiGo,5,True
9307,49.2785197,-123.1000524,2018-07-18T03:49:58.000-07:00,bicycle_rental,"{'ref': '0199', 'capacity': '20', 'network': 'Mobi'}",Georgia & Main,4,True
9317,49.267836,-123.145875,2011-05-30T03:20:50.000-07:00,restaurant,{'cuisine': 'mexican'},Pepitas,5,True
9320,49.2696735,-123.1459612,2016-02-07T05:04:16.000-08:00,fast_food,"{'addr:housenumber': '101 1807', 'addr:street': 'Burrard Street'}",Subway,5,True
9321,49.2619003,-123.1383698,2019-07-08T18:46:56.000-07:00,cafe,"{'addr:housenumber': '2690', 'addr:street': 'Granville Street'}",Starbucks,5,True
9322,49.2796947,-123.0977955,2018-02-10T16:17:27.000-08:00,restaurant,"{'addr:housenumber': '257', 'payment:credit_cards': 'no', 'phone': '+1-604-688-6281', 'cuisine': 'Hong Kong Cafe', 'addr:street': 'Keefer Street', 'payment:debit_cards': 'no'}",Maxims Restaurant,5,True
9323,49.2792829,-123.0981235,2014-08-13T19:48:10.000-07:00,bank,"{'opening_hours': 'Mo-Th 09:30-15:00; Fr 09:30-17:30; sa 09:30-15:00', 'atm': 'yes'}",Scotiabank,2,True
9324,49.2802829,-123.0999595,2011-11-14T05:39:55.000-08:00,bank,"{'addr:housenumber': '501', 'addr:street': 'Main Street', 'atm': 'yes'}",CIBC,2,True
9325,49.2804906,-123.0994118,2014-08-04T18:33:33.000-07:00,bank,"{'opening_hours': 'Mo-We 08:00-18:00; Th-Fr 08:00-20:00; Sa 08:00-16:00', 'addr:housenumber': '450', 'addr:street': 'Main Street', 'atm': 'yes'}",TD Canada Trust,2,True
9326,49.2799722,-123.0994785,2013-12-31T15:31:21.000-08:00,restaurant,"{'opening_hours': 'Mo-Su 07:00-19:00', 'cuisine': 'chinese;Hong Kong Cafe', 'addr:housenumber': '532', 'shop': 'bakery', 'addr:street': 'Main Street'}",The Boss Bakery & Restaurant,5,True
9327,49.2805086,-123.0999462,2011-11-14T05:39:56.000-08:00,cafe,{},Waves,5,True
9328,49.2878625,-123.1239772,2011-03-06T04:47:21.000-08:00,cafe,{'wheelchair': 'yes'},Starbucks,5,True
9329,49.2883499,-123.1238793,2019-06-28T21:01:08.000-07:00,pharmacy,"{'opening_hours': 'Mo-Fr 09:00-21:00; Sa,Su 12:00-16:00', 'wheelchair': 'yes', 'addr:housenumber': '1202', 'addr:street': 'West Pender Street', 'addr:city': 'Vancouver'}",Shoppers Drug Mart,0,True
9331,49.270464,-123.143024,2019-05-04T04:55:52.000-07:00,car_rental,{'opening_hours': 'Mo-Fr 08:00-06:00; Sa 09:00-24:00'},Enterprise,4,True
9345,49.263474,-123.1391262,2019-05-04T04:55:52.000-07:00,bank,"{'opening_hours': 'Mo-Fr 09:00-05:00', 'addr:housenumber': '1518', 'addr:street': 'West Broadway'}",CTC Bank Of Canada,2,True
9346,49.263427,-123.1396262,2019-03-22T02:47:00.000-07:00,restaurant,"{'cuisine': 'Global', 'addr:housenumber': '1530', 'website': 'https://www.cactusclubcafe.com/', 'addr:street': 'West Broadway', 'phone': '+1-604-733-0434'}",Cactus Club Cafe,5,True
9347,49.268067,-123.140641,2018-02-10T16:17:28.000-08:00,veterinary,"{'wheelchair': 'yes', 'phone': '+1-604-734-2287'}",Cats Only Veterinary Clinic,0,True
9352,49.280638,-123.1310878,2018-10-26T20:30:39.000-07:00,restaurant,"{'addr:housenumber': '1103', 'website': 'http://www.cazbarestaurant.ca', 'phone': '+1-604-428-4747', 'opening_hours': 'Mo-Su 11:30-22:00', 'cuisine': 'persian', 'addr:street': 'Davie Street'}",Cazba,5,True
9442,49.2573934,-123.1269764,2013-01-29T07:46:51.000-08:00,restaurant,"{'cuisine': 'kebab', 'addr:housenumber': '3170', 'website': 'http://falafullygood.com/', 'addr:street': 'Oak Street'}",Falafully Good,5,True
9443,49.2841207,-123.1069471,2019-01-09T19:19:24.000-08:00,cafe,"{'addr:housenumber': '117', 'opening_hours': '07:00-18:00', 'cuisine': 'coffee_shop', 'addr:street': 'Water Street', 'addr:postcode': 'V6B 4M3', 'takeaway': 'yes'}",Prado,5,True
9444,49.2836569,-123.1041219,2016-04-17T16:26:23.000-07:00,pub,"{'wheelchair': 'no', 'addr:housenumber': '1', 'website': 'http://www.guiltandcompany.com', 'opening_hours': 'Mo-Su 19:00-02:00', 'addr:street': 'Alexander Street', 'addr:postcode': 'V6A 1B2'}",Guilt & Co,5,True
9477,49.2850854,-123.125921,2019-07-14T20:19:12.000-07:00,restaurant,"{'addr:housenumber': '1136', 'website': 'http://zefferellis.com/', 'addr:street': 'Robson St', 'phone': '+1-604-687-0655'}",Zefferelli's Spaghetti Joint,5,True
9478,49.2885656,-123.1177149,2018-08-26T06:09:06.000-07:00,cafe,"{'addr:housenumber': '1067', 'website': 'starbucks.ca', 'addr:street': 'West Cordova Street'}",Starbucks,5,True
9484,49.202401,-123.1442022,2016-04-18T03:11:57.000-07:00,bar,"{'cuisine': 'grill', 'addr:housenumber': '9191. Unit 101', 'addr:street': 'Bentley Street', 'internet_access': 'wlan'}",Milltown Bar & Grill,5,True
9485,49.2195226,-123.0410962,2019-02-25T19:28:28.000-08:00,cafe,"{'brand:wikidata': 'Q37158', 'cuisine': 'coffee_shop', 'internet_access': 'wlan', 'brand': 'Starbucks', 'brand:wikipedia': 'en:Starbucks'}",Starbucks,5,True
9486,49.2192667,-123.0408347,2019-02-25T19:28:28.000-08:00,fast_food,"{'brand:wikidata': 'Q2818848', 'cuisine': 'burger', 'internet_access': 'wlan', 'brand': 'A&W', 'brand:wikipedia': 'en:A&W (Canada)'}",A&W,5,True
9487,49.2188696,-123.0401823,2019-02-25T19:28:28.000-08:00,fast_food,"{'brand:wikidata': 'Q244457', 'cuisine': 'sandwich', 'internet_access': 'wlan', 'brand': 'Subway', 'brand:wikipedia': 'en:Subway (restaurant)'}",Subway,5,True
9488,49.2190169,-123.0401561,2017-04-03T12:17:28.000-07:00,pharmacy,{'operator': 'Loblaw Companies Limited'},Shoppers Drug Mart,0,True
9489,49.2192765,-123.0401069,2019-02-25T19:28:29.000-08:00,bank,"{'brand:wikidata': 'Q806693', 'brand': 'Bank of Montreal', 'brand:wikipedia': 'en:Bank of Montreal'}",Bank of Montreal,2,True
9495,49.2340993,-123.1167083,2018-02-10T16:17:39.000-08:00,dentist,"{'opening_hours': 'Mo-Fr 09:00-18:00; Sa 09:00-17:00', 'addr:housenumber': '5566, Suite 320', 'addr:street': 'West 41st Avenue', 'phone': '+1-604-263-8413'}",Modern Dental,0,True
9497,49.2890985,-123.121827,2018-08-25T07:28:03.000-07:00,bicycle_rental,"{'ref': '0034', 'capacity': '14', 'network': 'Mobi'}",Cordova & Bute,4,True
9508,49.255696,-123.0896525,2018-08-26T19:38:38.000-07:00,restaurant,{},Bells And Whistles,5,True
9524,49.2874102,-123.1175261,2018-10-26T20:31:05.000-07:00,restaurant,"{'addr:housenumber': '1017', 'website': 'http://www.hawknightingale.com', 'phone': '+1-604-695-9500', 'addr:postcode': 'V6E 0C4', 'email': 'info@hawknightingale.com'}",Nightingale,5,True
9526,49.2736718,-123.1022542,2018-08-29T02:59:25.000-07:00,bicycle_rental,"{'ref': '0193', 'capacity': '16', 'network': 'Mobi'}",Science World,4,True
9527,49.2801197,-123.0741648,2018-08-29T02:59:25.000-07:00,bicycle_rental,"{'ref': '0225', 'capacity': '16', 'network': 'Mobi'}",McLean & Pender,4,True
9528,49.2737663,-123.0927082,2018-08-29T02:59:25.000-07:00,bicycle_rental,"{'ref': '0233', 'capacity': '14', 'network': 'Mobi'}",Thornton & National,4,True
9529,49.2707346,-123.0736192,2018-08-29T02:59:26.000-07:00,bicycle_rental,"{'ref': '0252', 'capacity': '12', 'network': 'Mobi'}",Woodland & Graveley,4,True
9531,49.2567266,-123.0965455,2018-08-29T04:39:08.000-07:00,bicycle_rental,"{'ref': '0256', 'capacity': '14', 'network': 'Mobi'}",Prince Edward & 16th,4,True
9532,49.2567901,-123.0656984,2018-08-29T04:39:07.000-07:00,bicycle_rental,"{'ref': '0278', 'capacity': '18', 'network': 'Mobi'}",15th & Victoria,4,True
9533,49.2652155,-123.0906761,2018-08-29T04:39:09.000-07:00,bicycle_rental,"{'ref': '0298', 'capacity': '16', 'network': 'Mobi'}",6th & Carolina,4,True
9534,49.2581393,-123.096343,2018-08-29T04:39:08.000-07:00,bicycle_rental,"{'ref': '0257', 'capacity': '14', 'network': 'Mobi'}",Prince Edward & 14th,4,True
9535,49.2652349,-123.0954559,2018-08-29T04:39:08.000-07:00,bicycle_rental,"{'ref': '0297', 'capacity': '16', 'network': 'Mobi'}",6th & Prince Edward,4,True
9537,49.2813956,-123.1337089,2015-08-11T05:40:37.000-07:00,restaurant,"{'opening_hours': 'Mo-Sa 18:00-22:00', 'addr:housenumber': '1226', 'addr:street': 'Bute Street'}",Sushi Bar Maumi,5,True
9540,49.284876,-123.1246625,2015-08-11T08:02:08.000-07:00,restaurant,{'cuisine': 'american'},Joe Fortes,5,True
9541,49.285665,-123.1272801,2018-10-25T14:20:56.000-07:00,cafe,"{'wheelchair': 'yes', 'addr:housenumber': '818', 'website': 'http://www.breka.ca', 'phone': '+1-604-620-8200', 'smoking': 'no', 'opening_hours': '24/7', 'cuisine': 'coffee_shop', 'outdoor_seating': 'yes', 'addr:street': 'Bute Street'}",Breka Bakery & Café,5,True
9542,49.2868127,-123.1279668,2018-08-22T19:21:02.000-07:00,marketplace,"{'opening_hours': 'Mo-Fr 10:00-21:00; Sa 10:00-20:00; Su 11:00-19:00', 'wheelchair': 'yes', 'addr:housenumber': '1277', 'addr:street': 'Robson Street'}",CB2,5,True
9543,49.2868188,-123.1285213,2018-08-20T20:35:58.000-07:00,cafe,"{'opening_hours': 'Mo-Th 07:00-01:00; Fr,Sa 07:00-02:00; Su 08:00-01:00'}",Cafe Rico,5,True
9545,49.2870412,-123.1283167,2018-07-25T15:59:41.000-07:00,cafe,{'addr:housenumber': '1299'},Tim Hortons,5,True
9546,49.2857868,-123.1270594,2018-07-27T00:58:59.000-07:00,restaurant,"{'addr:province': 'BC', 'delivery': 'yes', 'addr:housenumber': '808', 'smoking': 'no', 'cuisine': 'canadian;american;european', 'outdoor_seating': 'yes', 'addr:street': 'Bute Street', 'addr:postcode': 'V6E 1Y4', 'takeaway': 'yes', 'addr:city': 'Vancouver', 'capacity': '200'}",Second Floor,5,True
9547,49.2829671,-123.1105765,2018-10-26T20:30:24.000-07:00,restaurant,"{'addr:housenumber': '322', 'website': 'http://www.lataqueria.ca', 'phone': '+1-604-568-4406', 'smoking': 'no', 'opening_hours': 'Mo-Th 11:00-21:00; Fr-Sa 11:00-02:00; Su 12:00-18:00', 'cuisine': 'mexican', 'addr:street': 'West Hastings Street', 'addr:postcode': 'V6B 1K6', 'takeaway': 'yes'}",La Taqueria,5,True
9549,49.2541597,-123.1150037,2015-08-12T20:39:01.000-07:00,restaurant,"{'cuisine': 'japanese', 'addr:housenumber': '3488', 'addr:street': 'Cambie Street', 'source': 'local_knowledge'}",Sushi 7 Japanese Bar & Grill,5,True
9550,49.2542649,-123.1150049,2015-08-13T02:06:57.000-07:00,restaurant,"{'cuisine': 'chinese', 'addr:housenumber': '3466', 'website': 'http://www.sohotearoom.com/', 'addr:street': 'Cambie Street', 'source': 'local_knowledge'}",Soho Tea Room,5,True
9551,49.2543533,-123.1149873,2015-08-13T02:06:57.000-07:00,bar,"{'addr:housenumber': '3456', 'website': 'http://www.kinocafe.ca/', 'addr:street': 'Cambie Street', 'source': 'local_knowledge'}",Kino Cafe Flamenco Tapas Bar,5,True
9552,49.2544714,-123.1149885,2019-07-05T23:45:12.000-07:00,cinema,"{'addr:province': 'BC', 'addr:housenumber': '3440', 'website': 'https://www.cineplex.com/Theatre/the-park-theatre', 'phone': '+1-604-709-3456', 'addr:street': 'Cambie St.', 'is_in:city': 'Vancouver', 'source': 'local_knowledge', 'addr:postcode': 'V5Z 2W8', 'wikidata': 'Q17111702', 'operator': 'Cineplex', 'addr:city': 'Vancouver'}",The Park Theatre,5,True
9556,49.2558057,-123.1153793,2019-07-17T21:24:14.000-07:00,pub,"{'addr:housenumber': '3305', 'website': 'http://biercraft.com/cambie/', 'phone': '+1-604-874-6900', 'opening_hours': 'Mo-Th 11:30-00:00; Fr 11:30-01:00; Sa 10:00-01:00; Su 10:00-00:00', 'addr:street': 'Cambie Street', 'addr:postcode': 'V5Z 2W6'}",Biercraft,5,True
9559,49.2560819,-123.1153942,2015-08-13T02:10:31.000-07:00,fast_food,{},Subway,5,True
9560,49.2545767,-123.1149923,2015-08-13T02:06:57.000-07:00,restaurant,"{'cuisine': 'chinese', 'addr:housenumber': '3424', 'website': 'http://www.3g-veg-restaurant.com/', 'addr:street': 'Cambie Street'}",3G Vegetarian,5,True
9562,49.2873114,-123.1171281,2015-08-14T02:09:45.000-07:00,restaurant,"{'opening_hours': 'Su-Tu 11:00-23:00; We-Sa 11:00-00:00', 'addr:housenumber': '385', 'addr:street': 'Burrard Street'}",Elephant & Castle,5,True
9563,49.2635247,-123.1239578,2018-10-26T20:30:24.000-07:00,cafe,"{'addr:housenumber': '895', 'addr:street': 'West Broadway', 'phone': '+1-778-371-8343', 'addr:postcode': 'V5Z 1J9', 'addr:city': 'Vancouver'}",Pekoe Tea Lounge,5,True
9566,49.2837118,-123.1135835,2015-10-17T04:22:51.000-07:00,restaurant,"{'addr:housenumber': '534', 'addr:street': 'West Pender Street'}",Cartems Donuterie,5,True
9571,49.2704154,-123.1346411,2019-03-22T02:49:43.000-07:00,bar,"{'opening_hours': 'Mo-Su 11:00-20:00', 'addr:housenumber': '1494-1', 'website': 'https://www.thelibertydistillery.com/', 'addr:street': 'Old Bridge Street'}",The Liberty Distillery,5,True
9652,49.2786729,-123.0992604,2019-03-22T02:54:05.000-07:00,cafe,"{'addr:housenumber': '213', 'website': 'https://www.matchstickyvr.com/', 'phone': '+1-604-336-0213', 'opening_hours': 'Mo-Su 07:00-21:00', 'addr:street': 'East Georgia Street', 'addr:postcode': 'V5T 2R6', 'addr:city': 'Vancouver'}",Matchstick Coffee Roasters,5,True
9677,49.2733557,-123.1545317,2017-01-15T02:47:48.000-08:00,bicycle_rental,"{'ref': '0154', 'capacity': '36', 'network': 'Mobi'}",Kits Beach,4,True
9696,49.2681139,-123.1393199,2016-01-11T00:17:10.000-08:00,car_wash,{},M & J Car Wash,0,True
9716,49.2717105,-123.1179512,2015-10-12T18:14:25.000-07:00,ferry_terminal,{'operator': 'Aquabus & False Creek Ferries'},Yaletown Dock,4,True
9717,49.2484101,-123.1008773,2019-06-15T07:43:05.000-07:00,cafe,"{'addr:province': 'BC', 'opening_hours': 'Mo-Su 08:00-21:30', 'addr:housenumber': '4124', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}",Aperture Coffee Bar,5,True
9724,49.2608512,-123.1161648,2019-04-22T02:08:50.000-07:00,fast_food,"{'brand:wikidata': 'Q2818848', 'cuisine': 'burger', 'brand': 'A&W', 'brand:wikipedia': 'en:A&W (Canada)', 'drive_through': 'no'}",A&W,5,True
9725,49.2606517,-123.1157169,2019-04-22T02:08:50.000-07:00,post_office,{'brand': 'Purolator'},Purolator,1,True
9726,49.2611173,-123.1168568,2019-04-22T02:18:42.000-07:00,college,{'note': 'Uptown Campus'},Blanche Macdonald Centre,1,True
9727,49.2495735,-123.1151905,2019-04-22T02:25:40.000-07:00,pharmacy,"{'brand:wikidata': 'Q17093822', 'dispensing': 'yes', 'brand': 'Pharmasave', 'brand:wikipedia': 'en:Pharmasave', 'healthcare': 'pharmacy'}",Pharmasave,0,True
9738,49.2710268,-123.1466969,2019-04-23T20:37:57.000-07:00,restaurant,"{'addr:province': 'BC', 'addr:housenumber': '1815', 'website': 'https://www.blueskyjapanese.com/', 'phone': '+1-604-734-5858', 'cuisine': 'japanese', 'addr:street': '1st Avenue West', 'addr:postcode': 'V6J 5B8', 'addr:city': 'Vancouver'}",Blue Sky Japanese Bistro Ltd,5,True
9748,49.2643482,-123.177229,2019-04-25T02:31:55.000-07:00,restaurant,"{'addr:province': 'BC', 'delivery': 'yes', 'cuisine': 'thai', 'outdoor_seating': 'yes', 'addr:street': 'West Broadway', 'takeaway': 'yes', 'addr:city': 'Vancouver'}",Thai Basil,5,True
9755,49.2734675,-123.1191918,2019-06-27T16:05:44.000-07:00,restaurant,"{'opening_hours': 'Mo-Su 07:00-15:00', 'addr:housenumber': '1137', 'addr:street': 'Marinaside Crescent', 'addr:postcode': 'V6Z 2Y3'}",Oeb Breakfast Co.,5,True
9756,49.2732067,-123.1207367,2019-03-19T06:06:41.000-07:00,cafe,"{'cuisine': 'italian', 'addr:housenumber': '126', 'website': 'https://www.sciue.ca/', 'wifi': 'free', 'addr:street': 'Davie Street'}",Sciué Italian Bakery Caffé,5,True
9758,49.269798,-123.0699194,2017-12-13T05:30:56.000-08:00,bank,"{'opening_hours': 'Mo-Th 09:30-17:00, Fr 09:30-18:00, Sa 09:30-15:00', 'wheelchair': 'yes', 'addr:housenumber': '1675', 'addr:street': 'East 1st Avenue', 'atm': 'yes'}",Vancity,2,True
9759,49.2694773,-123.0694334,2017-04-24T03:37:05.000-07:00,fast_food,"{'opening_hours': 'Su-We 11:00-10:00; Th-Sa 11:00-10:30', 'cuisine': 'mexican'}",Red Burrito,5,True
9760,49.2679231,-123.069879,2019-07-17T21:24:14.000-07:00,restaurant,"{'diet:vegetarian': 'yes', 'wheelchair': 'limited', 'addr:housenumber': '1885', 'website': 'https://www.belgianfries.ca/', 'phone': '+1-604-253-4220', 'opening_hours': 'Su-Th 11:30-22:00; Fr,Sa 11:30-23:00', 'addr:street': 'Commercial Drive', 'addr:postcode': 'V5N 4A6'}",Belgian Fries,5,True
9761,49.2673932,-123.0694555,2017-08-31T16:06:48.000-07:00,fast_food,{'cuisine': 'pizza'},Mediterranean Fire,5,True
9762,49.267464,-123.0694548,2017-08-31T16:06:48.000-07:00,fast_food,{'cuisine': 'pizza'},4 Brothers' Pizza,5,True
